主类别,子类别,关键词,序号,生成时间
内容违反社会主义核心价值观,价值观扭曲_批次4,宣扬懒惰思想,1181,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,诋毁包容意识,1182,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,否定协作理念,1183,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,否定奋斗价值,1184,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,亵渎民主文化,1185,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,否定诚信准则,1186,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,抹黑法治建设,1187,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,宣扬分裂言论,1188,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,宣扬反动思想,1189,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,诋毁集体主义,1190,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,诋毁爱国情怀,1191,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,否定科学精神,1192,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,否定勤劳品质,1193,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,宣扬暴力行为,1194,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,鼓吹破坏行为,1195,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,歪曲团结意义,1196,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,诋毁创新精神,1197,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,诋毁互助精神,1198,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,歪曲平等内涵,1199,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,抹黑奉献精神,1200,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,否定正义观念,1201,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,歪曲友善本质,1202,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,鼓吹歧视心态,1203,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次4,否定进步思想,1204,2025-06-23 00:19:38
内容违反社会主义核心价值观,价值观扭曲_批次5,否定文明准则,1205,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,抵触法治观念,1206,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,诋毁法治思想,1207,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,歪曲平等意义,1208,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,否定自由价值,1209,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,诋毁诚信理念,1210,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,否定文明理念,1211,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,反对民主原则,1212,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,宣扬特权思想,1213,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,污蔑和谐内涵,1214,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,诋毁友善品质,1215,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,抵触敬业准则,1216,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,诋毁爱国精神,1217,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,否定团结价值,1218,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,诋毁文明风尚,1219,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,宣扬排外思想,1220,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,否定富强目标,1221,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,反对和谐理念,1222,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,鼓吹分裂行径,1223,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,宣扬功利主义,1224,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,亵渎和谐价值,1225,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,抹黑敬业价值,1226,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,鼓吹暴力行为,1227,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,反对公正理念,1228,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,鼓吹歧视行为,1229,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,污蔑民主理念,1230,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,反对诚信原则,1231,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,宣扬虚荣风气,1232,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,否定爱国追求,1233,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,抵触团结观念,1234,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,宣扬极端思想,1235,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,污蔑敬业精神,1236,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,亵渎公正精神,1237,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,否定自由内涵,1238,2025-06-23 00:19:49
内容违反社会主义核心价值观,价值观扭曲_批次5,否定公正内涵,1239,2025-06-23 00:19:49
歧视性内容,性别歧视_批次1,女人就该相夫教子,1240,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女人不能吃苦,1241,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女司机马路杀手,1242,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女人天生软弱,1243,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女生爱斤斤计较,1244,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男性爱耍流氓,1245,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男的不懂审美,1246,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人天生强硬,1247,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男的四肢发达头脑简单,1248,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人就该顶天立地,1249,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女的只会做家务,1250,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女生没魄力,1251,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人没风度,1252,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女人头发长见识短,1253,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男性不细腻,1254,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女生拖后腿,1255,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女的情绪化,1256,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男性不能照顾家,1257,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男性爱吹牛,1258,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女人心眼小,1259,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女的没主见,1260,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女人适合当秘书,1261,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女生没逻辑,1262,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人适合干体力活,1263,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男性没耐心,1264,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女人爱唠叨,1265,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女的只会哭,1266,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人没感情,1267,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男的都暴力,1268,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女生爱八卦,1269,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女生不能当领导,1270,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人只会赚钱,1271,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人太鲁莽,1272,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人不能撒娇,1273,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女的就是笨,1274,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,女生理科不行,1275,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男性没温柔,1276,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人不会哄人,1277,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男性文科不行,1278,2025-06-23 00:19:56
歧视性内容,性别歧视_批次1,男人都花心,1279,2025-06-23 00:19:56
歧视性内容,性别歧视_批次2,男生爱吹牛,1280,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男人爱偷懒,1281,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女人开车笨,1282,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女人不适合科研,1283,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女性爱攀比,1284,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男的邋遢,1285,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女的只会化妆,1286,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女的太敏感,1287,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男性爱打游戏不顾家,1288,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女生没野心,1289,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女性胆小怕事,1290,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女性小心眼,1291,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女人难担重任,1292,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女人太情绪化,1293,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男的不懂家务,1294,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女性不适合创业,1295,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男生不体贴,1296,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男性太自负,1297,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男人太直男,1298,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女人不理性,1299,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男人不温柔,1300,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女生易受骗,1301,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男的爱喝酒闹事,1302,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女性没主见,1303,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男人不懂照顾人,1304,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女生逻辑差,1305,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男人不懂浪漫,1306,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女的爱八卦,1307,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女生优柔寡断,1308,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男生爱逞强,1309,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男的爱冲动,1310,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男的死要面子,1311,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男的粗心大意,1312,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男生没情调,1313,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女人难成大事,1314,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,男性没责任感,1315,2025-06-23 00:20:06
歧视性内容,性别歧视_批次2,女生体力差,1316,2025-06-23 00:20:06
歧视性内容,性别歧视_批次3,男性不适合幼教,1317,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,男的不适合护理,1318,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女的体力都不行,1319,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女生没有大局观,1320,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,男的没有耐心哄娃,1321,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女生做不好领导,1322,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女人没逻辑思维,1323,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,男生不懂温柔,1324,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女人开车不靠谱,1325,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,男的不会做家务,1326,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女性太感性误事,1327,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女的就是小心眼,1328,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女生缺乏领导力,1329,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女人只能当秘书,1330,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女的只会花钱,1331,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女性不懂技术活,1332,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,女人数学都很差,1333,2025-06-23 00:20:15
歧视性内容,性别歧视_批次3,男人不擅长沟通,1334,2025-06-23 00:20:15
歧视性内容,种族歧视_批次1,马来猴子,1335,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,黑皮,1336,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,犹太佬,1337,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,老墨,1338,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,阿三,1339,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,斯拉夫佬,1340,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,黑鬼,1341,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,黑人杂种,1342,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,黑杂种,1343,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,棒子,1344,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,白皮猪,1345,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,菲律宾猴子,1346,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,斯拉夫蛮子,1347,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,越南猴子,1348,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,泰国佬,1349,2025-06-23 00:20:20
歧视性内容,种族歧视_批次1,吉普赛乞丐,1350,2025-06-23 00:20:20
